,group,layer,name,lat,lon,drive_time_s,walk_time_s
12349,Infrastructure,Street Lighting,4241 : STREET LAMP (1) MAIN STREET FULFORD,53.93756389134673,-1.073464145786517,266.8459968291547,3319.561913753065
12350,Infrastructure,Street Lighting,4242 : STREET LAMP (2) MAIN STREET FULFORD,53.937266045693725,-1.0733031702575,266.8459968291547,3361.119366836482
12351,Infrastructure,Street Lighting,4243 : STREET LAMP (3) FENWICKS LANE FULFORD,53.93703974031297,-1.073094914821007,266.8459968291547,3361.119366836482
12352,Infrastructure,Street Lighting,4244 : STREET LAMP (4) MAIN STREET FULFORD,53.936686799562075,-1.072782836643387,295.24127436557796,3400.514779998699
12353,Infrastructure,Street Lighting,8260 : STREET LAMP (1) SUSSEX WAY STRENSALL,54.03256319757516,-1.042133424672097,887.368459825824,7069.271046083126
12354,Infrastructure,Street Lighting,4245 : STREET LAMP (5) MAIN STREET FULFORD,53.93650424963055,-1.072421292957417,285.0197997052165,3400.514779998699
12355,Infrastructure,Street Lighting,4246 : STREET LAMP (15) GLEN CLOSE FULFORD,53.93341852090263,-1.070890291038904,311.61583273222004,3633.7922401525943
12356,Infrastructure,Street Lighting,4247 : STREET LAMP (7) MAIN STREET FULFORD,53.93589862886739,-1.071977727541949,285.0197997052165,3464.9523367615584
12357,Infrastructure,Street Lighting,4248 : STREET LAMP (20) SELBY ROAD FULFORD,53.93193268087526,-1.070527265581184,324.413025835421,3692.87710984701
12358,Infrastructure,Street Lighting,4249 : STREET LAMP (46) MAIN STREET FULFORD,53.93787771416389,-1.073365809524853,263.11145088328794,3349.438281319999
12359,Infrastructure,Street Lighting,4256 : STREET LAMP (16) YORK ROAD ELVINGTON,53.92350397713801,-0.940332157696821,1067.8774495777034,8899.4899537975
12360,Infrastructure,Street Lighting,4257 : STREET LAMP (15) MAIN STREET ELVINGTON,53.92315820179167,-0.939853614696478,1071.547215810097,8928.848083656649
12361,Infrastructure,Street Lighting,4259 : STREET LAMP (12) MAIN STREET ELVINGTON,53.921496783267145,-0.937977035808001,1091.8423249691032,9091.208956928698
12362,Infrastructure,Street Lighting,4260 : STREET LAMP (11) MAIN STREET ELVINGTON,53.9212491721306,-0.937419908249629,1099.556644671513,9152.923514547976
12363,Infrastructure,Street Lighting,60533 : STREET LAMP (5) MAIN STREET ELVINGTON,53.92024898981182,-0.933338453658081,1148.8290528957525,9394.42165186363
12364,Infrastructure,Street Lighting,75747 : STREET LAMP (66) SHIPTON ROAD RAWCLIFFE,53.98649639332804,-1.122875113558822,415.9553741854999,3266.2901795007397
12365,Infrastructure,Street Lighting,75750 : STREET LAMP (65) SHIPTON ROAD RAWCLIFFE,53.98672038870316,-1.122778900249401,415.9553741854999,3177.036517911386
12366,Infrastructure,Street Lighting,75761 : STREET LAMP (SUB 1) SHIPTON ROAD RAWCLIF,53.9866924292237,-1.122642232044021,415.9553741854999,3177.036517911386
12367,Infrastructure,Street Lighting,75764 : STREET LAMP (SUB 4) SHIPTON ROAD RAWCLIF,53.986991762716585,-1.123017206854423,434.81576765666017,3177.036517911386
12368,Infrastructure,Street Lighting,75767 : STREET LAMP (SUB 2) SHIPTON ROAD RAWCLIF,53.986801379308886,-1.122792448055043,435.42203549428564,3177.036517911386
12369,Infrastructure,Street Lighting,75770 : STREET LAMP (SUB 3) SHIPTON ROAD RAWCLIF,53.986874048765564,-1.122897675316715,435.42203549428564,3177.036517911386
12370,Infrastructure,Street Lighting,75773 : STREET LAMP (1) MANOR LANE RAWCLIFFE,53.986191399950826,-1.121724775605278,410.7638769763003,3074.1568455264423
12371,Infrastructure,Street Lighting,75792 : STREET LAMP (3) MANOR LANE RAWCLIFFE,53.98652663231533,-1.120935056983349,417.22916169152575,3125.879123248246
12372,Infrastructure,Street Lighting,75807 : STREET LAMP (5) MANOR LANE RAWCLIFFE,53.98675060018874,-1.120355844125479,417.22916169152575,3125.879123248246
12373,Infrastructure,Street Lighting,75810 : STREET LAMP (6) MANOR LANE RAWCLIFFE,53.98686855688171,-1.120053527520352,422.872123587495,3171.022818416
12374,Infrastructure,Street Lighting,75888 : STREET LAMP (14) MANOR LANE RAWCLIFFE,53.98814336877208,-1.116225580632205,426.91103025789545,3205.037109670469
12375,Infrastructure,Street Lighting,75897 : STREET LAMP (15) MANOR LANE RAWCLIFFE,53.98841503199167,-1.115474645443612,426.91103025789545,3241.9092204120234
12376,Infrastructure,Street Lighting,75912 : STREET LAMP (16) MANOR LANE RAWCLIFFE,53.98873938141669,-1.11454353229015,437.8485077160138,3292.7611760189693
12377,Infrastructure,Street Lighting,75921 : STREET LAMP (17) FOOTPATH FROM HOLYROOD ,53.98913302070748,-1.11368581771958,460.3084085770965,3301.422536455405
12378,Infrastructure,Street Lighting,76069 : STREET LAMP (11A) FOOTPATH FROM HOLYROOD,53.98950315573122,-1.113968346670718,446.1727688319938,3337.324199679283
12379,Infrastructure,Street Lighting,76082 : STREET LAMP (1) VILLAGE STREET RAWCLIFFE,53.9891344124202,-1.113045679738593,460.3084085770965,3348.749902349951
12380,Infrastructure,Street Lighting,76093 : STREET LAMP (6) VILLAGE STREET RAWCLIFFE,53.98757165616881,-1.111567684690514,462.35522219421415,3466.783826577046
12381,Infrastructure,Street Lighting,76205 : STREET LAMP (73) CLIFTON MOOR GATE RAWCL,53.99183872732637,-1.107321547606177,471.5119311339832,4074.123687596272
12382,Infrastructure,Street Lighting,76402 : STREET LAMP (2) MAIN STREET TO SCHOOL LA,53.94539636193653,-1.04449931330069,320.37064305340283,2566.3563339582793
12383,Infrastructure,Street Lighting,76404 : STREET LAMP (3) MAIN STREET TO SCHOOL LA,53.94572536239157,-1.043995420691604,326.65123755192604,2673.4537155979515
12384,Infrastructure,Street Lighting,76409 : STREET LAMP (5) SCHOOL LANE HESLINGTON,53.9456237646369,-1.04277140149607,346.86433573943015,2694.9752113777354
12385,Infrastructure,Street Lighting,76412 : STREET LAMP (6) SCHOOL LANE HESLINGTON,53.94547062420949,-1.042288114730291,346.86433573943015,2773.1475231798004
12386,Infrastructure,Street Lighting,76415 : STREET LAMP (7) SCHOOL LANE HESLINGTON,53.945323389762365,-1.041824352205404,346.86433573943015,2773.1475231798004
12387,Infrastructure,Street Lighting,76430 : STREET LAMP (10) SCHOOL LANE HESLINGTON,53.94478777679734,-1.040909519280799,356.3223470437792,2825.017433602644
12388,Infrastructure,Street Lighting,60310 : STREET LAMP (SL 2) WHELDRAKE LANE CROCKE,53.91185160697312,-1.049629455592915,572.0746912714638,5788.438765621938
12389,Infrastructure,Street Lighting,60322 : STREET LAMP (3) MAIN STREET DEIGHTON,53.889958586416775,-1.047063645692958,803.9370612680809,7643.337725594876
12390,Infrastructure,Street Lighting,60328 : STREET LAMP (6) MAIN STREET DEIGHTON,53.891077909782304,-1.048124041442991,827.5771175353,7792.014316240675
12391,Infrastructure,Street Lighting,60332 : STREET LAMP (5) MAIN STREET DEIGHTON,53.89042183377098,-1.047801744625033,806.7453676853755,7704.184980919418
12392,Infrastructure,Street Lighting,60341 : STREET LAMP (1A) MAIN STREET DEIGHTON,53.89008580869675,-1.045515127939278,793.9070136613987,7563.097344741418
12393,Infrastructure,Street Lighting,60396 : STREET LAMP (2) BLACKSMITHS CLOSE ELVING,53.92086176779437,-0.934872808562492,1116.5838226678607,9289.140938518758
12394,Infrastructure,Street Lighting,60399 : STREET LAMP (1) BLACKSMITHS CLOSE ELVING,53.92064214214763,-0.93502975082942,1116.5838226678607,9289.140938518758
12395,Infrastructure,Street Lighting,60536 : STREET LAMP (6) MAIN STREET ELVINGTON,53.92025124676655,-0.933885801639093,1114.224514729027,9270.26647500809
12396,Infrastructure,Street Lighting,60542 : STREET LAMP (8) MAIN STREET ELVINGTON,53.920344348676174,-0.934835567359909,1114.224514729027,9270.26647500809
12397,Infrastructure,Street Lighting,60545 : STREET LAMP (9) MAIN STREET ELVINGTON,53.92054267424343,-0.935793323874881,1108.1466128154366,9221.643259699365
12398,Infrastructure,Street Lighting,60548 : STREET LAMP (10) MAIN STREET ELVINGTON,53.920855026237916,-0.936301888822923,1105.216152716461,9198.19957890756
12399,Infrastructure,Street Lighting,60558 : STREET LAMP (13) MAIN STREET ELVINGTON,53.92208086613767,-0.938539650522869,1086.3225211925953,9047.050526716635
12400,Infrastructure,Street Lighting,60561 : STREET LAMP (14) MAIN STREET ELVINGTON,53.92268233004362,-0.939014888573395,1081.0019234792533,9004.485745009899
12401,Infrastructure,Street Lighting,60583 : STREET LAMP (3) YORK ROAD ELVINGTON,53.92414722866529,-0.943704622129567,1077.1511158043825,8694.183423329901
12402,Infrastructure,Street Lighting,60595 : STREET LAMP (7) YORK ROAD ELVINGTON,53.92485936397948,-0.949328363459265,1012.4139358836127,8464.411281509942
12403,Infrastructure,Street Lighting,60216 : STREET LAMP (6) BROAD HIGHWAY WHELDRAKE,53.898516626234496,-0.967142739864035,1152.460306040874,9277.178582098473
12404,Infrastructure,Street Lighting,60281 : STREET LAMP (5) MAIN STREET WHELDRAKE,53.894623903968046,-0.97041045514302,1094.859102869294,8902.437837073336
12405,Infrastructure,Street Lighting,60301 : STREET LAMP (SL4) WHELDRAKE LANE CROCKEY,53.91132777615039,-1.045531152334727,572.0746912714638,6016.647036279228
12406,Infrastructure,Street Lighting,30600 : STREET LAMP (10) MANOR DRIVE SOUTH ACOMB,53.95876548959928,-1.121021432931428,285.50965472298327,2143.897332627218
12407,Infrastructure,Street Lighting,76470 : STREET LAMP (2) MAIN STREET HESLINGTON,53.9450179895926,-1.044943534426284,322.4549618448106,2567.4831429291876
12408,Infrastructure,Street Lighting,76475 : STREET LAMP (1) MAIN STREET HESLINGTON,53.94541944289265,-1.045605975895234,322.4549618448106,2534.4191690753687
12409,Infrastructure,Street Lighting,30608 : STREET LAMP (16) MALVERN AVENUE BECKFIEL,53.959715943662026,-1.120576095345551,284.5407728514451,2221.529828939591
12410,Infrastructure,Street Lighting,30611 : STREET LAMP (15) MALVERN AVENUE BECKFIEL,53.959922972860866,-1.120962367698742,305.8534804495054,2290.9949433718616
12411,Infrastructure,Street Lighting,67220 : STREET LAMP (7) LERECROFT ROAD MICKLEGAT,53.94081608708466,-1.119199592359751,337.6662215431869,2582.6642642730067
12412,Infrastructure,Street Lighting,76521 : STREET LAMP (42) UNIVERSITY ROAD TO DERW,53.94694579957081,-1.047284226653982,303.4212431143093,2385.200832112402
12413,Infrastructure,Street Lighting,76977 : STREET LAMP (1A) ASKHAM FIELDS LANE ASKH,53.92092525608166,-1.152993935561677,673.1824657222144,5981.450283490593
12414,Infrastructure,Street Lighting,76980 : STREET LAMP (2A) ASKHAM FIELDS LANE ASKH,53.92123203038628,-1.153340398413914,673.1824657222144,5918.001060783373
12415,Infrastructure,Street Lighting,76986 : STREET LAMP (2) ASKHAM FIELDS LANE ASKHA,53.92146912830198,-1.154310146386534,673.1824657222144,5906.66287477014
12416,Infrastructure,Street Lighting,76989 : STREET LAMP (3) ASKHAM FIELDS LANE ASKHA,53.92168664637458,-1.154707606629647,673.1824657222144,5850.786200162553
12417,Infrastructure,Street Lighting,76992 : STREET LAMP (4) ASKHAM FIELDS LANE ASKHA,53.92187604778572,-1.155107616652965,673.1824657222144,5850.786200162553
12418,Infrastructure,Street Lighting,76995 : STREET LAMP (6) ASKHAM FIELDS LANE ASKHA,53.9224503333808,-1.15593264543376,705.0383970209947,5784.166605916849
12419,Infrastructure,Street Lighting,76998 : STREET LAMP (5) ASKHAM FIELDS LANE ASKHA,53.92212400079553,-1.155666793742557,673.1824657222144,5828.568404973256
12420,Infrastructure,Street Lighting,77004 : STREET LAMP (7) ASKHAM FIELDS LANE ASKHA,53.927483097800454,-1.160033116061036,650.9619526306424,5333.0090355295
12421,Infrastructure,Street Lighting,30614 : STREET LAMP (14) MALVERN AVENUE BECKFIEL,53.960048641043855,-1.12139500815456,305.8534804495054,2290.9949433718616
12422,Infrastructure,Street Lighting,30617 : STREET LAMP (13) MALVERN AVENUE BECKFIEL,53.96018504912574,-1.12169879201913,305.8534804495054,2290.9949433718616
12423,Infrastructure,Street Lighting,30620 : STREET LAMP (12) MALVERN AVENUE BECKFIEL,53.96046010377887,-1.121529786588746,305.8534804495054,2290.9949433718616
12424,Infrastructure,Street Lighting,30623 : STREET LAMP (10) MALVERN AVENUE BECKFIEL,53.96100553758168,-1.121130138703759,281.1021876527547,2215.7373512373415
12425,Infrastructure,Street Lighting,30742 : STREET LAMP (22) WOODLEA AVENUE ACOMB,53.95972675257526,-1.126573124261122,319.5771554263748,2480.489038349225
12426,Infrastructure,Street Lighting,30783 : STREET LAMP (4) WOODLEA CRESCENT ACOMB,53.96045822885843,-1.124847500900941,313.7203565192506,2476.682702169308
12427,Infrastructure,Street Lighting,30798 : STREET LAMP (37) WETHERBY ROAD RUFFORTH,53.95618096703019,-1.150352568484911,445.6224699571706,3415.6149422060457
12428,Infrastructure,Street Lighting,30807 : STREET LAMP (38) WETHERBY ROAD RUFFORTH,53.95634839105482,-1.150324175685988,445.6224699571706,3415.6149422060457
12429,Infrastructure,Street Lighting,30812 : STREET LAMP (39) WETHERBY ROAD RUFFORTH,53.95625579108365,-1.150880621267111,445.6224699571706,3415.6149422060457
12430,Infrastructure,Street Lighting,30815 : STREET LAMP (40) WETHERBY ROAD RUFFORTH,53.95635955431385,-1.15144694656175,445.6224699571706,3415.6149422060457
12431,Infrastructure,Street Lighting,30857 : STREET LAMP (24) WETHERBY ROAD ACOMB,53.956324260790616,-1.143237090089674,404.1263863887105,3058.449999051401
12432,Infrastructure,Street Lighting,67310 : STREET LAMP (3) FOOTPATH FROM ADJACENT N,53.94142484665667,-1.116590865875257,336.67121083407227,2517.0256731236113
12433,Infrastructure,Street Lighting,67300 : STREET LAMP (4) FOOTPATH FROM ADJACENT N,53.94133739413935,-1.116896786221412,324.70570694054965,2517.0256731236113
12434,Infrastructure,Street Lighting,67290 : STREET LAMP (1) LERECROFT ROAD MICKLEGAT,53.939070283910596,-1.118711772252474,335.22110154301305,2605.314126002327
12435,Infrastructure,Street Lighting,67280 : STREET LAMP (2) LERECROFT ROAD MICKLEGAT,53.93928097275031,-1.119007599387335,335.22110154301305,2605.314126002327
12436,Infrastructure,Street Lighting,67260 : STREET LAMP (3) LERECROFT ROAD MICKLEGAT,53.93955996480177,-1.119130918742583,335.99487606022626,2611.504322140033
12437,Infrastructure,Street Lighting,67230 : STREET LAMP (6) LERECROFT ROAD MICKLEGAT,53.940487466656236,-1.119331871007064,337.6662215431869,2582.6642642730067
12438,Infrastructure,Street Lighting,78400 : STREET LAMP (6) HOB MOOR TERRACE MICKLEG,53.94569799579242,-1.106241826504236,251.15717014693155,3129.7724122839977
12439,Infrastructure,Street Lighting,77880 : STREET LAMP (2) HOB MOOR TERRACE MICKLEG,53.94531637197569,-1.106230461449046,243.5632420330552,3069.020987372987
12440,Infrastructure,Street Lighting,40568 : STREET LAMP (41) TADCASTER ROAD MICKLEGA,53.93831741238199,-1.108187400061477,278.4837351342982,2633.372548785295
12441,Infrastructure,Street Lighting,76714 : STREET LAMP (7) MAIN STREET HESLINGTON,53.945550049371015,-1.046864684405534,325.35884146274475,2540.4172725599865
12442,Infrastructure,Street Lighting,40860 : STREET LAMP (25) CHAPELFIELDS ROAD,53.9554948759127,-1.138911207249553,388.1475390688335,2945.013147323547
12443,Infrastructure,Street Lighting,76688 : STREET LAMP (1) INNOVATION WAY HESLINGTO,53.94763635037823,-1.04711402019633,302.43184748619905,2442.780806225824
12444,Infrastructure,Street Lighting,76691 : STREET LAMP (2) INNOVATION WAY HESLINGTO,53.947919342663866,-1.046961612377741,302.43184748619905,2460.4710519448577
12445,Infrastructure,Street Lighting,76694 : STREET LAMP (3) INNOVATION WAY HESLINGTO,53.94816251399192,-1.046853841467457,313.1812905536602,2496.1874958209805
12446,Infrastructure,Street Lighting,76700 : STREET LAMP (5) INNOVATION WAY HESLINGTO,53.948738669948185,-1.046743363473853,313.1812905536602,2496.714263142375
12447,Infrastructure,Street Lighting,76703 : STREET LAMP (6) INNOVATION WAY HESLINGTO,53.94903149804251,-1.046731822841683,317.4143454913309,2514.110736468797
12448,Infrastructure,Street Lighting,76706 : STREET LAMP (7) INNOVATION WAY HESLINGTO,53.94922214922988,-1.046518275794006,317.4143454913309,2626.949449480111
12449,Infrastructure,Street Lighting,76709 : STREET LAMP (13) INNOVATION WAY HESLINGT,53.95032799199984,-1.046954953637112,329.72375683432244,2619.882660232241
12450,Infrastructure,Street Lighting,76724 : STREET LAMP (6) MAIN STREET HESLINGTON,53.94518397630583,-1.047773295002366,333.94690405216704,2582.6461868299175
12451,Infrastructure,Street Lighting,76729 : STREET LAMP (2) HALL PARK HESLINGTON,53.94466521111498,-1.047152507259111,338.0399579249682,2615.3906178123266
12452,Infrastructure,Street Lighting,76734 : STREET LAMP (5) MAIN STREET HESLINGTON,53.94512014889252,-1.048407484882224,340.7475631813825,2637.051459863641
12453,Infrastructure,Street Lighting,76748 : STREET LAMP (4) MAIN STREET HESLINGTON,53.9448423738433,-1.049037846306768,343.72768039237576,2660.8923975515872
12454,Infrastructure,Street Lighting,40526 : STREET LAMP (27) TADCASTER ROAD MICKLEGA,53.94162632291731,-1.105560512586114,244.31286993732073,2758.1977395724766
12455,Infrastructure,Street Lighting,40543 : STREET LAMP (31) TADCASTER ROAD DRINGHOU,53.940710987158376,-1.106176762913826,248.00354933626562,2675.164048752559
12456,Infrastructure,Street Lighting,40781 : STREET LAMP (2) FOOTPATH FROM ADJACENT N,53.957919820411014,-1.132944949522954,383.69100405631787,2895.1014773811526
12457,Infrastructure,Street Lighting,40789 : STREET LAMP (4) STAITHES CLOSE ACOMB,53.958104066736574,-1.133019010987649,383.69100405631787,2902.779827836345
12458,Infrastructure,Street Lighting,40842 : STREET LAMP (31) CHAPELFIELDS ROAD,53.955062691377655,-1.136060493620516,369.5145685500713,2795.9493831734494
12459,Infrastructure,Street Lighting,40845 : STREET LAMP (30) CHAPELFIELDS ROAD,53.95522701702746,-1.136564716623448,376.3062398185523,2850.282753321297
12460,Infrastructure,Street Lighting,40848 : STREET LAMP (29) CHAPELFIELDS ROAD,53.95528307382745,-1.137011589830593,376.3062398185523,2850.282753321297
12461,Infrastructure,Street Lighting,40851 : STREET LAMP (28) CHAPELFIELDS ROAD,53.9552356669606,-1.137456939525995,376.3062398185523,2850.282753321297
12462,Infrastructure,Street Lighting,40857 : STREET LAMP (26) CHAPELFIELDS ROAD,53.95537814099333,-1.138600140306598,388.1475390688335,2945.013147323547
12463,Infrastructure,Street Lighting,40863 : STREET LAMP (24) CHAPELFIELDS ROAD,53.95540809824016,-1.139394702693188,388.1475390688335,2945.013147323547
12464,Infrastructure,Street Lighting,40866 : STREET LAMP (23) CHAPELFIELDS ROAD,53.955498485565705,-1.140031213191038,388.1475390688335,2945.013147323547
12465,Infrastructure,Street Lighting,40869 : STREET LAMP (22) CHAPELFIELDS ROAD,53.95546932139784,-1.140565640884519,404.1263863887105,3072.843925882563
12466,Infrastructure,Street Lighting,40878 : STREET LAMP (19) CHAPELFIELDS ROAD,53.955221378726606,-1.142232098427593,404.1263863887105,3072.843925882563
12467,Infrastructure,Street Lighting,40881 : STREET LAMP (18) CHAPELFIELDS ROAD,53.95527580741055,-1.142768619711849,404.1263863887105,3165.703987302788
12468,Infrastructure,Street Lighting,40884 : STREET LAMP (17) CHAPELFIELDS ROAD,53.95521834579285,-1.143344767463194,424.1104489651902,3165.703987302788
12469,Infrastructure,Street Lighting,40887 : STREET LAMP (1) FOOTPATH FROM ADJACENT N,53.95524285244897,-1.14370634649297,424.1104489651902,3165.703987302788
12470,Infrastructure,Street Lighting,40892 : STREET LAMP (2) FOOTPATH FROM ADJACENT N,53.95548880188303,-1.143914052063702,424.1104489651902,3165.703987302788
12471,Infrastructure,Street Lighting,40910 : STREET LAMP (13) CHAPELFIELDS ROAD,53.954220876600964,-1.14489942269752,424.1104489651902,3231.822724247959
12472,Infrastructure,Street Lighting,40913 : STREET LAMP (13A) CHAPELFIELDS ROAD,53.95395143531017,-1.144471998139339,433.9821623514032,3271.8486540498484
12473,Infrastructure,Street Lighting,76757 : STREET LAMP (3) MAIN STREET HESLINGTON,53.94456356367163,-1.049912904466801,352.33720885564503,2694.9307569242183
12474,Infrastructure,Street Lighting,76903 : STREET LAMP (105) HULL ROAD HESLINGTON,53.9541912652899,-1.024896380856688,409.6258299028313,4569.705806541691
12475,Infrastructure,Street Lighting,76932 : STREET LAMP (113) HULL ROAD HESLINGTON,53.95483346977356,-1.022826985270119,426.8646022281672,4484.233747010112
12476,Infrastructure,Street Lighting,40895 : STREET LAMP (3) FOOTPATH FROM ADJACENT N,53.955746744327456,-1.143647420992628,404.1263863887105,3058.449999051401
12477,Infrastructure,Street Lighting,40898 : STREET LAMP (4) FOOTPATH FROM ADJACENT N,53.956136620270826,-1.143366962285502,404.1263863887105,3058.449999051401
12478,Infrastructure,Street Lighting,40901 : STREET LAMP (16) CHAPELFIELDS ROAD,53.955061350076626,-1.143877993405043,424.1104489651902,3165.703987302788
12479,Infrastructure,Street Lighting,40904 : STREET LAMP (15) CHAPELFIELDS ROAD,53.95483711543003,-1.144233535718689,424.1104489651902,3231.822724247959
12480,Infrastructure,Street Lighting,40907 : STREET LAMP (14) CHAPELFIELDS ROAD,53.95453996462599,-1.144560693718247,424.1104489651902,3231.822724247959
12481,Infrastructure,Street Lighting,40916 : STREET LAMP (12) CHAPELFIELDS ROAD,53.953876286917485,-1.145052144015589,433.9821623514032,3271.8486540498484
12482,Infrastructure,Street Lighting,40919 : STREET LAMP (11) CHAPELFIELDS ROAD,53.953560346008445,-1.14551773460694,445.8713442989422,3366.9621096301603
12483,Infrastructure,Street Lighting,40922 : STREET LAMP (10) CHAPELFIELDS ROAD,53.95322154605222,-1.145561987014333,437.0100998510126,3296.072154046724
12484,Infrastructure,Street Lighting,40928 : STREET LAMP (3) BARKSTON ROAD WESTFIELD,53.9537452402844,-1.143031445662712,422.698144214667,3181.576508955959
12485,Infrastructure,Street Lighting,40931 : STREET LAMP (4) BARKSTON ROAD WESTFIELD,53.954044900623366,-1.143372445251373,425.6442782297715,3205.1455810767948
12486,Infrastructure,Street Lighting,40934 : STREET LAMP (5) BARKSTON ROAD WESTFIELD,53.95422911030743,-1.143883896862597,423.8184379984571,3227.6368250670876
12487,Infrastructure,Street Lighting,40937 : STREET LAMP (6) BARKSTON ROAD WESTFIELD,53.954453644055455,-1.144189107777685,424.1104489651902,3231.822724247959
12488,Infrastructure,Street Lighting,40943 : STREET LAMP (2) CHAPELFIELDS ROAD,53.95457526704893,-1.143951484820823,424.1104489651902,3231.822724247959
12489,Infrastructure,Street Lighting,40952 : STREET LAMP (10) BRAMHAM ROAD WESTFIELD,53.95366914484282,-1.139775766671985,404.79190075439,3046.150811001657
12490,Infrastructure,Street Lighting,40955 : STREET LAMP (11) BRAMHAM ROAD WESTFIELD,53.954060213210724,-1.13966319170516,404.79190075439,3046.150811001657
12491,Infrastructure,Street Lighting,40958 : STREET LAMP (12) BRAMHAM ROAD WESTFIELD,53.9544279650157,-1.139356951751558,395.72436024828147,3005.6277167591306
12492,Infrastructure,Street Lighting,40961 : STREET LAMP (13) BRAMHAM ROAD WESTFIELD,53.95476768921881,-1.139140886421634,395.72436024828147,3005.6277167591306
12493,Infrastructure,Street Lighting,40964 : STREET LAMP (14) BRAMHAM ROAD WESTFIELD,53.95502765231209,-1.139157939576371,395.72436024828147,3005.6277167591306
12494,Infrastructure,Street Lighting,40967 : STREET LAMP (15) BRAMHAM ROAD WESTFIELD,53.95521523609902,-1.138907664474764,388.1475390688335,2945.013147323547
12495,Infrastructure,Street Lighting,3440 : STREET LAMP (4) MOORGATE HOLGATE,53.95505253655646,-1.117408713405509,240.74528792655255,1770.1294031882387
12496,Infrastructure,Street Lighting,3442 : STREET LAMP (2) MOORGATE HOLGATE,53.95537068293776,-1.116670519600579,233.95922485009353,1761.815665789766
12497,Infrastructure,Street Lighting,3443 : STREET LAMP (1) MOORGATE HOLGATE,53.95551155691683,-1.116271322666152,233.95922485009353,1715.8408985765666
12498,Infrastructure,Street Lighting,3537 : STREET LAMP (1) MOUNT EPHRAIM BISHOPHILL,53.9541354373365,-1.095590530568923,110.07121719594987,728.128447002782
12499,Infrastructure,Street Lighting,896 : STREET LAMP (3) SPEY BANK FOXWOOD,53.93349348205131,-1.131403316535887,458.22974491449486,4192.1574035173535
12500,Infrastructure,Street Lighting,898 : STREET LAMP (1) SPEY BANK FOXWOOD,53.933359743441635,-1.130309421240707,452.8939269322315,4206.939167765238
12501,Infrastructure,Street Lighting,1228 : STREET LAMP (6) ST STEPHENS SQUARE FOXWO,53.9455537977748,-1.129949780317277,375.2751886331236,3038.8540004218553
12502,Infrastructure,Street Lighting,1229 : STREET LAMP (5) ST STEPHENS SQUARE FOXWO,53.94535939867155,-1.130410889354329,375.2751886331236,3151.457454319153
12503,Infrastructure,Street Lighting,1230 : STREET LAMP (4) ST STEPHENS SQUARE FOXWO,53.94508268682372,-1.130675637253265,429.4829136822546,3358.323026446276
12504,Infrastructure,Street Lighting,1232 : STREET LAMP (2) ST STEPHENS SQUARE FOXWO,53.94484231261551,-1.129751254761294,413.1123688611883,3227.3586678777456
12505,Infrastructure,Street Lighting,1233 : STREET LAMP (1) ST STEPHENS SQUARE FOXWO,53.94504558728264,-1.129274728259131,370.3811160277271,2999.7014195786833
12506,Infrastructure,Street Lighting,1234 : STREET LAMP (21) ST STEPHENS ROAD FOXWOO,53.948096642906215,-1.132334866617047,357.5574655809631,3043.8600265264704
12507,Infrastructure,Street Lighting,1235 : STREET LAMP (20) ST STEPHENS ROAD FOXWOO,53.947814539891134,-1.131853134583212,364.28830753168984,3097.7067621322844
12508,Infrastructure,Street Lighting,1236 : STREET LAMP (19) ST STEPHENS ROAD FOXWOO,53.94750745571062,-1.131646184560533,364.28830753168984,3097.7067621322844
12509,Infrastructure,Street Lighting,1237 : STREET LAMP (18) ST STEPHENS ROAD FOXWOO,53.94725263991886,-1.1312096088553,364.28830753168984,3097.7067621322844
12510,Infrastructure,Street Lighting,1239 : STREET LAMP (16) ST STEPHENS ROAD FOXWOO,53.94671769622602,-1.130565539238461,381.0468937696382,3211.6647490876135
12511,Infrastructure,Street Lighting,1240 : STREET LAMP (15) ST STEPHENS ROAD FOXWOO,53.94641049961527,-1.130343371420349,381.0468937696382,3085.027641513972
12512,Infrastructure,Street Lighting,1241 : STREET LAMP (14) ST STEPHENS ROAD FOXWOO,53.94621014974435,-1.129981862778154,381.0468937696382,3085.027641513972
12513,Infrastructure,Street Lighting,1242 : STREET LAMP (13) ST STEPHENS ROAD FOXWOO,53.945930022062356,-1.1297743756871,375.2751886331236,3038.8540004218553
12514,Infrastructure,Street Lighting,1243 : STREET LAMP (12) ST STEPHENS ROAD FOXWOO,53.945738657060076,-1.12941268712323,375.2751886331236,3038.8540004218553
12515,Infrastructure,Street Lighting,1244 : STREET LAMP (11) ST STEPHENS ROAD FOXWOO,53.94545863869888,-1.129220439575481,370.3811160277271,2999.7014195786833
12516,Infrastructure,Street Lighting,10998 : STREET LAMP (5) GRASSHOLME FOXWOOD,53.93460235107722,-1.126902172571302,435.4132440486033,3254.3754326013564
12517,Infrastructure,Street Lighting,16643 : STREET LAMP (4) FOOTPATH ALLANSON GROVE ,53.95077202889193,-1.117102692627792,262.70835550599503,1942.9926160689838
12518,Infrastructure,Street Lighting,9897 : STREET LAMP (9) SANDRINGHAM CLOSE HAXBY,54.00631976139905,-1.081460238655772,592.9302777172753,6221.629093875528
12519,Infrastructure,Street Lighting,9898 : STREET LAMP (8) SANDRINGHAM CLOSE HAXBY,54.0061014087682,-1.081114118477972,592.9302777172753,6215.6959910626665
